,GeneID,Chr,FeatureType,Product,meanDiversity,StDev,ChangesSum.866,ChangesSum.942,ChangesSum.900,ChangesSum.IXa,SNPs.866,SNPs.942,SNPs.900,SNPs.IXa,AmSNPs.866,AmSNPs.942,AmSNPs.900,AmSNPs.IXa,INS.866,INS.942,INS.900,INS.IXa,DEL.866,DEL.942,DEL.900,DEL.IXa
2815,CTYZ_00003370,Ctyz_5,CDS,NA,2,1.41,NA,1,NA,3,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2816,CTYZ_00003371,Ctyz_5,CDS,SMAD/FHA/Forkhead-associated (FHA) domain containing protein,3,1.41,4,3,1,4,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2817,CTYZ_00003372,Ctyz_5,CDS,Uncharacterized protein,2.67,0.58,3,3,NA,2,2,2,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
2818,CTYZ_00003373,Ctyz_5,CDS,SKI family SFII helicase,14.25,14.38,18,4,2,33,10,4,2,33,NA,NA,NA,NA,1,NA,NA,NA,7,NA,NA,NA
2819,CTYZ_00003374,Ctyz_5,CDS,SCC2/Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,2,1.41,1,NA,NA,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,CTYZ_00003375,Ctyz_5,CDS,SCC2/Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,1.75,0.5,1,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2821,CTYZ_00003376,Ctyz_5,CDS,Fes/CIP4[comma] and EFC/F-BAR homology domain containing protein,4.25,0.96,4,5,5,3,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2822,CTYZ_00003377,Ctyz_5,CDS,C-5 cytosine-specific DNA methylase,3.33,0.58,3,4,NA,3,3,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823,CTYZ_00003378,Ctyz_5,CDS,Transcription elongation factor 1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2824,CTYZ_00003379,Ctyz_5,CDS,Ubiquitin-conjugating enzyme/RWD-like protein,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2825,CTYZ_00003380,Ctyz_5,CDS,Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II,4.5,2.65,4,6,1,7,4,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2826,CTYZ_00003381,Ctyz_5,CDS,Uncharacterized protein,2.5,1.29,3,4,1,2,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2827,CTYZ_00003382,Ctyz_5,CDS,ZIP Zinc transporter,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2828,CTYZ_00003384,Ctyz_5,CDS,EF-hand domain containing protein,2,1,3,1,NA,2,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2829,CTYZ_00003386,Ctyz_5,CDS,Uncharacterized protein,1.75,0.5,2,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2830,CTYZ_00003387,Ctyz_5,CDS,NA,6,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2831,CTYZ_00003388,Ctyz_5,CDS,DNA/RNA non-specific endonuclease,1,0,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2832,CTYZ_00003389,Ctyz_5,CDS,RRM domain containing protein,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2833,CTYZ_00003390,Ctyz_5,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2834,CTYZ_00003392,Ctyz_5,CDS,Small nuclear ribonucleoprotein D1/ SM domain containing protein,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2835,CTYZ_00003393,Ctyz_5,CDS,Transmembrane Thioredoxin domain containting protein,3.5,1.29,4,3,2,5,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4
2836,CTYZ_00003394,Ctyz_5,CDS,Glycosyl transferase family 4,2.75,2.22,6,2,1,2,4,2,NA,2,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA
2837,CTYZ_00003395,Ctyz_5,CDS,Uncharacterized protein,5.75,2.63,6,8,2,7,6,8,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2838,CTYZ_00003396,Ctyz_5,CDS,Uncharacterized protein,10,1.73,9,9,NA,12,9,9,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2839,CTYZ_00003398,Ctyz_5,CDS,Serine/threonine protein kinase,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2840,CTYZ_00003399,Ctyz_5,CDS,Uncharacterized protein,1.33,0.58,1,1,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2841,CTYZ_00003401,Ctyz_5,CDS,Sin3 like paired amphipathic helix containing protein,3.25,1.71,4,5,3,1,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2842,CTYZ_00003404,Ctyz_5,CDS,Prohibitin with Band 7 domain,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2843,CTYZ_00003406,Ctyz_5,CDS,SET domain containing protein,2,1,1,2,NA,3,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2844,CTYZ_00003409,Ctyz_5,CDS,PDZ domain containing protein,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2845,CTYZ_00003410,Ctyz_5,CDS,NA,2,0,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2846,CTYZ_00003411,Ctyz_5,CDS,Uncharacterized Protein,2,0.82,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2847,CTYZ_00003412,Ctyz_5,CDS,GCD10p RNA methylase,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2848,CTYZ_00003413,Ctyz_5,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2849,CTYZ_00003414,Ctyz_5,CDS,Beta-lactamase/transpeptidase-like,3,1.63,3,5,1,3,2,5,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2850,CTYZ_00003415,Ctyz_5,CDS,Uncharacterized protein,2.67,1.53,3,4,NA,1,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2851,CTYZ_00003416,Ctyz_5,CDS,Uncharacterized protein,6,3,3,6,NA,9,1,2,NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,3
2852,CTYZ_00003418,Ctyz_5,CDS,tRNA-dihydrouridine synthase,2,1,1,3,NA,2,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2853,CTYZ_00003419,Ctyz_5,CDS,Uncharacterized protein,3.5,1.29,3,4,2,5,3,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2854,CTYZ_00003420,Ctyz_5,CDS,RRM domain containing protein,3.75,3.59,2,9,1,3,1,7,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1
2855,CTYZ_00003421,Ctyz_5,CDS,NA,2,0,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2856,CTYZ_00003422,Ctyz_5,CDS,tRNA (adenine(58)-N(1))-methyltransferase,1.25,0.5,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2857,CTYZ_00003423,Ctyz_5,CDS,Ubiquitin-2 like Rad60 SUMO-like,1.33,0.58,2,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2858,CTYZ_00003424,Ctyz_5,CDS,Uncharacterized protein,1.75,0.96,2,1,1,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2859,CTYZ_00003425,Ctyz_5,CDS,Peptidase C19[comma] ubiquitin carboxyl-terminal hydrolase,3,1.41,2,3,5,2,1,3,5,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
2860,CTYZ_00003426,Ctyz_5,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2861,CTYZ_00003427,Ctyz_5,CDS,Mediator complex subunit Med6,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2862,CTYZ_00003428,Ctyz_5,CDS,CECR6/TMEM121 family,1.75,0.5,2,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2863,CTYZ_00003429,Ctyz_5,CDS,WD40-repeat-containing protein,2.5,1.91,3,1,1,5,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2864,CTYZ_00003430,Ctyz_5,CDS,NA,1,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2865,CTYZ_00003431,Ctyz_5,CDS,DNA mismatch repair proteins mutL/hexB/PMS1 ATPase,1.33,0.58,1,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
2866,CTYZ_00003432,Ctyz_5,CDS,Uncharacterized protein,2,1.15,1,3,3,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2867,CTYZ_00003433,Ctyz_5,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2868,CTYZ_00003434,Ctyz_5,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2869,CTYZ_00003435,Ctyz_5,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2870,CTYZ_00003437,Ctyz_5,CDS,Pumilio RNA-binding repeat containing protein,2.33,0.58,2,2,NA,3,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2871,CTYZ_00003439,Ctyz_5,CDS,NA,3.33,3.21,NA,7,2,1,NA,6,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2872,CTYZ_00003440,Ctyz_5,CDS,Uncharacterized protein,1,0,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2873,CTYZ_00003441,Ctyz_5,CDS,Peptidase M16 C-terminal domain containing protein,5.75,2.5,7,7,2,7,7,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2874,CTYZ_00003442,Ctyz_5,CDS,alcohol dehydrogenase,2.5,1.73,2,5,1,2,2,4,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2875,CTYZ_00003443,Ctyz_5,CDS,Uncharacterized protein,8.5,5.32,8,15,2,9,8,15,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2876,CTYZ_00003444,Ctyz_5,CDS,Uncharacterized protein,3.33,3.21,1,7,NA,2,1,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2877,CTYZ_00003445,Ctyz_5,CDS,Uncharacterized protein,6,5.23,2,13,7,2,1,13,7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2878,CTYZ_00003447,Ctyz_5,CDS,putative Secreted Protein,11.75,5.68,15,8,6,18,12,7,6,14,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,2
2879,CTYZ_00003448,Ctyz_5,CDS,Uncharacterized protein,4,2.45,7,4,1,4,6,2,1,3,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA
2880,CTYZ_00003449,Ctyz_5,CDS,putative Secreted Protein,4,1.83,5,6,2,3,5,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2881,CTYZ_00003450,Ctyz_5,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2882,CTYZ_00003451,Ctyz_5,CDS,Uncharacterized protein,1.5,0.71,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2883,CTYZ_00003453,Ctyz_5,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2884,CTYZ_00003454,Ctyz_5,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2885,CTYZ_00003455,Ctyz_5,CDS,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2886,CTYZ_00003456,Ctyz_5,CDS,ULP1 like chllamydin domain containing protease,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA
2887,CTYZ_00003457,Ctyz_5,CDS,Uncharacterized protein,1.5,0.58,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2888,CTYZ_00003458,Ctyz_5,CDS,Vacuolar protein sorting-associated protein 13 C-terminal domain containing protein,17.25,12.34,18,33,3,15,14,17,3,11,NA,NA,NA,NA,2,2,NA,NA,2,14,NA,4
2889,CTYZ_00003459,Ctyz_5,CDS,NA,3,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2890,CTYZ_00003460,Ctyz_5,CDS,Uncharacterized protein,7,4.97,2,9,4,13,1,4,4,10,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,3
2891,CTYZ_00003461,Ctyz_5,CDS,Uncharacterized protein,2.75,1.71,3,5,1,2,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2892,CTYZ_00003462,Ctyz_5,CDS,Zinc finger C3H1-type domain containing protein,2,1.41,3,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2893,CTYZ_00003463,Ctyz_5,CDS,C1p1p GTpase Pre-mRNA cleavaage complex protein,2,0.82,2,2,1,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
2894,CTYZ_00003464,Ctyz_5,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2895,CTYZ_00003466,Ctyz_5,CDS,NA,1.33,0.58,NA,1,1,2,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2896,CTYZ_00003467,Ctyz_5,CDS,SNF2-related N-terminal/Helicase superfamily 1/2 ATP-binding domain containing protein,1.75,0.96,3,2,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2897,CTYZ_00003468,Ctyz_5,CDS,NA,2,1.41,NA,3,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2898,CTYZ_00003469,Ctyz_5,CDS,Forkhead associated domain (FHA) containing protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2899,CTYZ_00003470,Ctyz_5,CDS,DNAj domain containing protein,2.5,1,3,3,3,1,3,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA
2900,CTYZ_00003471,Ctyz_5,CDS,U5snrp Brr2 SFII RNA helicase (sec63 and the second part of the RNA),6.25,2.06,4,9,6,6,4,9,6,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
2901,CTYZ_00003473,Ctyz_5,CDS,Uncharacterized protein,4,4.24,7,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
2902,CTYZ_00003474,Ctyz_5,CDS,CS domain containing protein,2,0,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2903,CTYZ_00003475,Ctyz_5,CDS,Plus-3 domain containing protein,2.25,0.96,1,3,3,2,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2904,CTYZ_00003476,Ctyz_5,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2905,CTYZ_00003477,Ctyz_5,CDS,NA,1.5,0.71,NA,1,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2906,CTYZ_00003478,Ctyz_5,CDS,40S ribosomal protein S7,1,0,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2907,CTYZ_00003479,Ctyz_5,CDS,Doublecortin/p25-alpha domain containing protein,1.5,0.58,2,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2908,CTYZ_00003480,Ctyz_5,CDS,Uncharacterized protein,1.33,0.58,2,1,NA,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2909,CTYZ_00003481,Ctyz_5,CDS,NA,1.5,0.71,NA,1,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2910,CTYZ_00003482,Ctyz_5,CDS,N-acetyltransferase subunit ARD1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2911,CTYZ_00003483,Ctyz_5,CDS,Cullin,4.75,2.63,5,6,1,7,4,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2912,CTYZ_00003484,Ctyz_5,CDS,Uncharacterized protein,32,16.37,33,39,9,47,24,26,8,35,NA,NA,NA,NA,5,7,1,8,4,6,NA,4
2913,CTYZ_00003485,Ctyz_5,CDS,Thrombospondin type-1 (TSP1) repeat/EGF-like domain containing protein,2.33,0.58,2,3,2,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2914,CTYZ_00003487,Ctyz_5,CDS,Uncharacterized protein,6.5,2.38,10,5,6,5,10,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2915,CTYZ_00003488,Ctyz_5,CDS,Thymidine kinase,3.5,3.7,2,1,9,2,2,1,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2916,CTYZ_00003489,Ctyz_5,CDS,WD40-repeat-containing protein,8.75,4.86,7,6,16,6,7,6,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2917,CTYZ_00003490,Ctyz_5,CDS,S-adenosyl-L-methionine-dependent methyltransferase,4.75,1.89,6,6,2,5,5,4,2,4,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA
2918,CTYZ_00003492,Ctyz_5,CDS,Arginine-tRNA ligase,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2919,CTYZ_00003493,Ctyz_5,CDS,Serine/threonine protein kinase,3.25,2.06,6,3,1,3,5,3,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2920,CTYZ_00003495,Ctyz_5,CDS,Peptidase S9 prolyl oligopeptidase,3.67,1.53,2,5,4,NA,1,5,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
2921,CTYZ_00003496,Ctyz_5,CDS,Uncharacterized Protein,2.5,1.29,2,4,1,3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2922,CTYZ_00003497,Ctyz_5,CDS,Uncharacterized Protein,2,1.73,1,4,NA,1,1,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2923,CTYZ_00003498,Ctyz_5,CDS,Uncharacterized protein,1.75,0.5,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2924,CTYZ_00003501,Ctyz_5,CDS,Frataxin like protein,1.75,0.96,2,1,1,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2925,CTYZ_00003502,Ctyz_5,CDS,Uncharacterized protein,1.75,0.5,2,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2926,CTYZ_00003503,Ctyz_5,CDS,Uncharacterized protein,1.67,0.58,1,2,2,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2927,CTYZ_00003504,Ctyz_5,CDS,Swi/SNf2 RAD26,2.75,1.5,2,4,1,4,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2928,CTYZ_00003505,Ctyz_5,CDS,Uncharacterized protein,1.25,0.5,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2929,CTYZ_00003506,Ctyz_5,CDS,Uncharacterized protein,2,1.41,3,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2930,CTYZ_00003508,Ctyz_5,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931,CTYZ_00003509,Ctyz_5,CDS,Calponin homology domain containing protein,4.75,2.5,6,6,1,6,4,4,1,4,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1
2932,CTYZ_00003510,Ctyz_5,CDS,EGF-like domain containing protein,3.5,2.52,3,7,1,3,3,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2933,CTYZ_00003511,Ctyz_5,CDS,NA,3,2,NA,3,1,5,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
2934,CTYZ_00003512,Ctyz_5,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2935,CTYZ_00003514,Ctyz_5,CDS,Uncharacterized protein,2.25,0.96,3,3,1,2,2,2,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA
2936,CTYZ_00003515,Ctyz_5,CDS,Sec1-like protein,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2937,CTYZ_00003516,Ctyz_5,CDS,GINS complex subunit Psf1,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
2938,CTYZ_00003517,Ctyz_5,CDS,PP2C like protein phosphatase,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2939,CTYZ_00003519,Ctyz_5,CDS,Uncharacterized protein,2,0.82,2,3,2,1,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2940,CTYZ_00003521,Ctyz_5,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2941,CTYZ_00003522,Ctyz_5,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2942,CTYZ_00003523,Ctyz_5,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2943,CTYZ_00003524,Ctyz_5,CDS,Uncharacterized protein,4,4.24,7,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA
2944,CTYZ_00003525,Ctyz_5,CDS,DHR1/Ecm16p/kurz HrpA family SFII helicase,6,1.15,7,7,5,5,4,4,5,3,NA,NA,NA,NA,3,1,NA,NA,NA,2,NA,2
2945,CTYZ_00003526,Ctyz_5,CDS,Articulin family protein,2,1,2,1,NA,3,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2946,CTYZ_00003527,Ctyz_5,CDS,NA,2.33,1.15,NA,3,3,1,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2947,CTYZ_00003528,Ctyz_5,CDS,NA,1.5,0.71,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2948,CTYZ_00003529,Ctyz_5,CDS,Uncharacterized protein,2.25,0.96,3,2,1,3,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2949,CTYZ_00003530,Ctyz_5,CDS,Uncharacterized protein,4.5,4.95,1,8,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2950,CTYZ_00003531,Ctyz_5,CDS,Uncharacterized protein,2,0.82,2,2,1,3,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2951,CTYZ_00003532,Ctyz_5,CDS,Uncharacterized protein,6,5.57,1,12,NA,5,1,9,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA
2952,CTYZ_00003533,Ctyz_5,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2953,CTYZ_00003534,Ctyz_5,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2954,CTYZ_00003535,Ctyz_5,CDS,Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,2.25,0.5,2,3,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2955,CTYZ_00003536,Ctyz_5,CDS,Uncharacterized protein,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2956,CTYZ_00003537,Ctyz_5,CDS,Uncharacterized protein,1.75,0.5,2,2,2,1,NA,1,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA
